id,created_at,product_id,product_name,product_sku,supplier_id,supplier_name,warehouse_location,shelf_location,quantity_on_hand,quantity_reserved,quantity_available,ventas_diarias,minimum_stock_level,reorder_point,optimal_stock_level,reorder_quantity,average_daily_usage,unit_cost,total_value,stock_status,last_order_date,last_stock_count_date,batch_number,last_updated_at,notes,is_active,created_by_id
87b2f0ea-449a-48cd-a2da-2f6978e6acc1,5/28/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,56,6,50,0,40,65,85,29,0.57,79.99,4479.44,4,3/14/2024,5/21/2024,BATCH-202403-7800,5/28/2024 1:57,,True,f8835b5f-52d7-440c-8ba9-8d87645f7f61
4a6909ef-51df-4ee4-8a97-bf755311d4f4,5/29/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,56,8,48,0,43,65,104,48,0,79.99,4479.44,4,3/14/2024,5/22/2024,BATCH-202403-7800,5/29/2024 1:19,,True,23750e96-25bf-45f7-bc5a-82371ad67fe9
0d07fe50-e682-47c5-9f37-51c417d941cc,5/30/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,56,15,41,0,46,57,67,11,0,79.99,4479.44,4,3/14/2024,5/16/2024,BATCH-202403-7800,5/30/2024 0:17,,True,b26beecc-a5ff-43fc-bf1d-f263e866ae8d
3f8ce227-21d9-4fbc-8b41-58144dbf91f6,5/31/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,56,4,52,0,24,42,61,5,0,79.99,4479.44,1,3/14/2024,5/24/2024,BATCH-202403-7800,5/31/2024 1:37,,True,b26beecc-a5ff-43fc-bf1d-f263e866ae8d
d7533daf-8846-480c-94cb-92b158b28f6a,6/1/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,46,15,31,10,13,31,53,7,1.43,79.99,3679.54,1,3/14/2024,5/2/2024,BATCH-202403-7800,6/1/2024 0:01,Venta significativa registrada,True,f8835b5f-52d7-440c-8ba9-8d87645f7f61
ff0bc8ca-3165-4333-81ee-8223af5ace1c,6/2/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,46,5,41,0,41,71,92,46,1.43,79.99,3679.54,4,3/14/2024,5/26/2024,BATCH-202403-7800,6/2/2024 0:08,,True,a012d1b8-2f66-4ebe-9e79-850e0ff3c1de
d78ec810-5e4b-4185-be1b-cb810a10d70e,6/3/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,162,46,116,0,26,37,66,0,1.43,79.99,12958.38,1,6/3/2024,5/20/2024,BATCH-202406-2595,6/3/2024 1:13,Reabastecimiento urgente,True,b26beecc-a5ff-43fc-bf1d-f263e866ae8d
04459a82-4e79-4f39-b784-9bce6fb2a5a9,6/4/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,158,31,127,4,36,64,93,0,2,79.99,12638.42,1,6/3/2024,5/5/2024,BATCH-202406-2595,6/4/2024 1:15,,True,25e46428-4689-4952-9297-2d0da56433de
44344d36-011d-474c-bbfa-aa5a35045ea5,6/5/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,158,18,140,0,29,39,54,0,2,79.99,12638.42,1,6/3/2024,5/29/2024,BATCH-202406-2595,6/5/2024 1:07,,True,23750e96-25bf-45f7-bc5a-82371ad67fe9
bc1f76f5-41d8-438c-93d0-c0b977610bb7,6/6/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,158,8,150,0,31,56,77,0,2,79.99,12638.42,1,6/3/2024,5/30/2024,BATCH-202406-2595,6/6/2024 1:55,,True,23750e96-25bf-45f7-bc5a-82371ad67fe9
ef716921-9987-4190-baf3-72ea52ff1084,6/7/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,158,12,146,0,19,48,73,0,2,79.99,12638.42,1,6/3/2024,5/24/2024,BATCH-202406-2595,6/7/2024 1:33,,True,25e46428-4689-4952-9297-2d0da56433de
65aac15b-ec86-45a0-8ced-8e90894502c1,6/8/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,134,40,94,24,12,42,65,0,4,79.99,10718.66,1,6/3/2024,5/25/2024,BATCH-202406-2595,6/8/2024 1:20,Venta significativa registrada,True,b26beecc-a5ff-43fc-bf1d-f263e866ae8d
19520aa3-8833-4f16-8a8c-7458face7190,6/9/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,122,5,117,12,30,54,91,0,5.71,79.99,9758.78,1,6/3/2024,6/2/2024,BATCH-202406-2595,6/9/2024 0:20,Venta significativa registrada,True,23750e96-25bf-45f7-bc5a-82371ad67fe9
e663b7c3-86ab-4fbb-a90e-1782d3da3c67,6/10/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,116,33,83,6,46,71,86,0,6.57,79.99,9278.84,1,6/3/2024,6/3/2024,BATCH-202406-2595,6/10/2024 0:14,,True,25e46428-4689-4952-9297-2d0da56433de
53748292-051c-43ed-b2bc-bf64e8892122,6/11/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,116,13,103,0,48,63,88,0,6,79.99,9278.84,1,6/3/2024,6/4/2024,BATCH-202406-2595,6/11/2024 1:59,,True,a012d1b8-2f66-4ebe-9e79-850e0ff3c1de
71a84265-65e4-4513-b544-ba3a9c9aefce,6/12/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,116,0,116,0,36,61,80,0,6,79.99,9278.84,1,6/3/2024,6/5/2024,BATCH-202406-2595,6/12/2024 1:48,,True,b26beecc-a5ff-43fc-bf1d-f263e866ae8d
b867ce72-3b8f-4192-a769-45f034c463e4,6/13/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,107,27,80,9,10,40,85,0,7.29,79.99,8558.93,1,6/3/2024,5/14/2024,BATCH-202406-2595,6/13/2024 1:28,Venta significativa registrada,True,a012d1b8-2f66-4ebe-9e79-850e0ff3c1de
5bbb65c9-a9db-45cf-808e-2182dd7175cc,6/14/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,107,4,103,0,27,54,87,0,7.29,79.99,8558.93,1,6/3/2024,6/7/2024,BATCH-202406-2595,6/14/2024 1:22,,True,f8835b5f-52d7-440c-8ba9-8d87645f7f61
a2fa908b-d502-4724-9e9a-04e3f4e05a6f,6/15/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,105,31,74,2,23,36,46,0,4.14,79.99,8398.95,1,6/3/2024,6/8/2024,BATCH-202406-2595,6/15/2024 0:22,,True,a012d1b8-2f66-4ebe-9e79-850e0ff3c1de
794b9b2b-0b15-4d8f-bc37-b25aa6789b9a,6/16/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,105,35,70,0,45,56,96,0,2.43,79.99,8398.95,1,6/3/2024,6/2/2024,BATCH-202406-2595,6/16/2024 0:38,,True,f8835b5f-52d7-440c-8ba9-8d87645f7f61
1a02bef4-52d0-478f-83ce-98f415fe60a1,6/17/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,101,13,88,4,41,62,82,0,2.14,79.99,8078.99,1,6/3/2024,6/3/2024,BATCH-202406-2595,6/17/2024 1:26,,True,a012d1b8-2f66-4ebe-9e79-850e0ff3c1de
a4db3076-c1d1-480b-8b8d-513baf8ee380,6/18/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,101,11,90,0,44,54,86,0,2.14,79.99,8078.99,1,6/3/2024,6/4/2024,BATCH-202406-2595,6/18/2024 0:54,,True,b26beecc-a5ff-43fc-bf1d-f263e866ae8d
1dfd359f-c268-4909-a563-2f5472dc3f28,6/19/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,99,2,97,2,41,70,86,0,2.43,79.99,7919.01,1,6/3/2024,6/12/2024,BATCH-202406-2595,6/19/2024 1:13,,True,a012d1b8-2f66-4ebe-9e79-850e0ff3c1de
61b01b2d-a39c-4444-9d07-2a919ebe3ad3,6/20/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,99,26,73,0,30,44,84,0,1.14,79.99,7919.01,1,6/3/2024,6/13/2024,BATCH-202406-2595,6/20/2024 1:57,Producto en promoción,True,f8835b5f-52d7-440c-8ba9-8d87645f7f61
c73a0003-092d-4f54-a58f-f9bd10c6c970,6/21/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,99,16,83,0,25,40,85,0,1.14,79.99,7919.01,1,6/3/2024,5/22/2024,BATCH-202406-2595,6/21/2024 0:59,,True,f8835b5f-52d7-440c-8ba9-8d87645f7f61
7ebb9f15-87a4-43a2-b3ba-653e381ebd81,6/22/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,99,24,75,0,30,44,79,0,0.86,79.99,7919.01,1,6/3/2024,5/23/2024,BATCH-202406-2595,6/22/2024 0:27,,True,a012d1b8-2f66-4ebe-9e79-850e0ff3c1de
8f68dba0-c5bf-4bf8-a0fd-2f2dd6a017fd,6/23/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,99,15,84,0,39,51,74,0,0.86,79.99,7919.01,1,6/3/2024,6/16/2024,BATCH-202406-2595,6/23/2024 0:23,,True,25e46428-4689-4952-9297-2d0da56433de
41adc4eb-3dab-4285-a1a8-62a42f011cc7,6/24/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,94,22,72,5,40,63,103,9,1,79.99,7519.06,1,6/3/2024,6/10/2024,BATCH-202406-2595,6/24/2024 0:59,,True,b26beecc-a5ff-43fc-bf1d-f263e866ae8d
7ac22813-7cf9-4772-9a3e-6371789a201f,6/25/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,94,30,64,0,42,55,89,0,1,79.99,7519.06,1,6/3/2024,5/26/2024,BATCH-202406-2595,6/25/2024 0:39,,True,b26beecc-a5ff-43fc-bf1d-f263e866ae8d
390404e3-b8b9-43d4-87f3-e6a070103429,6/26/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,88,16,72,6,45,56,95,7,1.57,79.99,7039.12,1,6/3/2024,6/12/2024,BATCH-202406-2595,6/26/2024 0:49,,True,b26beecc-a5ff-43fc-bf1d-f263e866ae8d
b8c8bb27-7261-4bd4-9967-e8a1b38c7776,6/27/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,88,21,67,0,15,39,64,0,1.57,79.99,7039.12,1,6/3/2024,5/28/2024,BATCH-202406-2595,6/27/2024 1:59,,True,b26beecc-a5ff-43fc-bf1d-f263e866ae8d
291768ba-88da-473d-b1c8-c3b239091811,6/28/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,88,5,83,0,16,46,62,0,1.57,79.99,7039.12,1,6/3/2024,5/29/2024,BATCH-202406-2595,6/28/2024 0:42,,True,f8835b5f-52d7-440c-8ba9-8d87645f7f61
d9c0952f-1277-48b9-9b25-ced9513c9f46,6/29/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,88,28,60,0,37,48,82,0,1.57,79.99,7039.12,1,6/3/2024,6/15/2024,BATCH-202406-2595,6/29/2024 0:09,,True,23750e96-25bf-45f7-bc5a-82371ad67fe9
89ff0f79-7514-461c-8e42-0f923b66e04d,6/30/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,88,9,79,0,14,34,52,0,1.57,79.99,7039.12,1,6/3/2024,6/23/2024,BATCH-202406-2595,6/30/2024 1:26,,True,f8835b5f-52d7-440c-8ba9-8d87645f7f61
a51f7eba-2bf7-4c88-8997-2fbeb6e13480,7/1/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,88,26,62,0,34,47,77,0,0.86,79.99,7039.12,1,6/3/2024,6/24/2024,BATCH-202406-2595,7/1/2024 1:39,,True,f8835b5f-52d7-440c-8ba9-8d87645f7f61
966f0c0b-a0f5-4e67-8d00-05a9a298ba36,7/2/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,88,7,81,0,18,45,63,0,0.86,79.99,7039.12,1,6/3/2024,6/25/2024,BATCH-202406-2595,7/2/2024 1:34,,True,23750e96-25bf-45f7-bc5a-82371ad67fe9
2e493458-2d1e-4082-a9e8-4f15de8e22a7,7/3/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,88,28,60,0,10,28,63,0,0,79.99,7039.12,1,6/3/2024,6/26/2024,BATCH-202406-2595,7/3/2024 0:08,,True,a012d1b8-2f66-4ebe-9e79-850e0ff3c1de
3de8cdc0-1c72-401a-9ec7-ce0170cd93cd,7/4/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,83,9,74,5,20,36,66,0,0.71,79.99,6639.17,1,6/3/2024,6/27/2024,BATCH-202406-2595,7/4/2024 0:57,,True,23750e96-25bf-45f7-bc5a-82371ad67fe9
68bc83dd-60ea-4114-bda9-2b8e37422659,7/5/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,83,21,62,0,43,73,101,18,0.71,79.99,6639.17,1,6/3/2024,6/28/2024,BATCH-202406-2595,7/5/2024 0:42,,True,f8835b5f-52d7-440c-8ba9-8d87645f7f61
e1a33dd2-32d8-4325-bfca-ca8f4565a379,7/6/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,83,15,68,0,17,46,83,0,0.71,79.99,6639.17,1,6/3/2024,6/6/2024,BATCH-202406-2595,7/6/2024 1:14,,True,b26beecc-a5ff-43fc-bf1d-f263e866ae8d
64e14bac-bf73-4272-81cc-53c32d688333,7/7/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,78,15,63,5,20,30,78,0,1.43,79.99,6239.22,1,6/3/2024,6/7/2024,BATCH-202406-2595,7/7/2024 0:37,,True,f8835b5f-52d7-440c-8ba9-8d87645f7f61
9da2869d-e623-49eb-afc2-9972d4400f40,7/8/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,78,25,53,0,22,42,77,0,1.43,79.99,6239.22,1,6/3/2024,6/8/2024,BATCH-202406-2595,7/8/2024 1:44,,True,25e46428-4689-4952-9297-2d0da56433de
4d3d0bfa-ba89-4a26-ab7c-3fecb265aadb,7/9/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,68,20,48,10,38,58,102,34,2.86,79.99,5439.32,1,6/3/2024,7/2/2024,BATCH-202406-2595,7/9/2024 1:21,Venta significativa registrada,True,a012d1b8-2f66-4ebe-9e79-850e0ff3c1de
8b13eff7-7db9-4ba5-b75e-33b854373509,7/10/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,59,12,47,9,17,32,46,0,4.14,79.99,4719.41,1,6/3/2024,7/3/2024,BATCH-202406-2595,7/10/2024 1:44,Venta significativa registrada,True,25e46428-4689-4952-9297-2d0da56433de
8034f1ab-448a-4da2-9fb3-0e332d382176,7/11/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,55,11,44,4,12,40,72,17,4,79.99,4399.45,1,6/3/2024,6/11/2024,BATCH-202406-2595,7/11/2024 1:10,,True,f8835b5f-52d7-440c-8ba9-8d87645f7f61
d08a40d6-fa92-40be-804d-c6383af5ffc8,7/12/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,48,15,33,7,37,58,99,51,5,79.99,3839.52,4,6/3/2024,6/12/2024,BATCH-202406-2595,7/12/2024 1:34,Venta significativa registrada,True,a012d1b8-2f66-4ebe-9e79-850e0ff3c1de
0fe83c33-6d79-41cf-835d-d9b08a3dd1e5,7/13/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,48,9,39,0,41,67,114,66,5,79.99,3839.52,4,6/3/2024,7/6/2024,BATCH-202406-2595,7/13/2024 1:14,,True,b26beecc-a5ff-43fc-bf1d-f263e866ae8d
ee59c012-c2f0-4c8a-97ac-0f3c297e18a5,7/14/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,48,3,45,0,20,30,41,0,4.29,79.99,3839.52,1,6/3/2024,7/7/2024,BATCH-202406-2595,7/14/2024 1:43,,True,25e46428-4689-4952-9297-2d0da56433de
d398fd1d-3a6f-411d-a834-069f7357db3f,7/15/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,48,7,41,0,50,72,96,48,4.29,79.99,3839.52,3,6/3/2024,7/8/2024,BATCH-202406-2595,7/15/2024 0:17,,True,23750e96-25bf-45f7-bc5a-82371ad67fe9
29b9ca3f-0513-4769-b07a-c0e6ed3c7f1f,7/16/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,113,7,106,4,43,66,114,1,3.43,79.99,9038.87,1,7/16/2024,6/16/2024,BATCH-202407-1843,7/16/2024 1:10,Reabastecimiento urgente,True,a012d1b8-2f66-4ebe-9e79-850e0ff3c1de
ad9da1d4-549d-4f34-a455-431e43f1bf3b,7/17/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,112,18,94,1,41,52,73,0,2.29,79.99,8958.88,1,7/16/2024,7/3/2024,BATCH-202407-1843,7/17/2024 0:50,,True,b26beecc-a5ff-43fc-bf1d-f263e866ae8d
dd3079c9-fa47-4270-89e3-8bd003c117f4,7/18/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,106,26,80,6,18,30,55,0,2.57,79.99,8478.94,1,7/16/2024,7/4/2024,BATCH-202407-1843,7/18/2024 0:10,,True,b26beecc-a5ff-43fc-bf1d-f263e866ae8d
7edfb4d9-93de-49cb-ada9-eb8a2c2160c5,7/19/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,104,28,76,2,45,61,94,0,1.86,79.99,8318.96,1,7/16/2024,6/19/2024,BATCH-202407-1843,7/19/2024 1:05,,True,b26beecc-a5ff-43fc-bf1d-f263e866ae8d
245739e2-931c-4a01-9640-f518c1f59377,7/20/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,104,20,84,0,36,62,95,0,1.86,79.99,8318.96,1,7/16/2024,7/13/2024,BATCH-202407-1843,7/20/2024 1:15,,True,b26beecc-a5ff-43fc-bf1d-f263e866ae8d
38cf07e1-fcc6-498e-8daf-879634bbb7e3,7/21/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,104,15,89,0,35,49,80,0,1.86,79.99,8318.96,1,7/16/2024,7/14/2024,BATCH-202407-1843,7/21/2024 0:05,,True,f8835b5f-52d7-440c-8ba9-8d87645f7f61
d4f7611e-206e-4287-bb6c-64574b49e100,7/22/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,99,27,72,5,10,28,70,0,2.57,79.99,7919.01,1,7/16/2024,7/15/2024,BATCH-202407-1843,7/22/2024 0:18,,True,f8835b5f-52d7-440c-8ba9-8d87645f7f61
5a9a9c70-fae3-4887-a1c5-0132192d801f,7/23/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,99,7,92,0,28,40,50,0,2,79.99,7919.01,1,7/16/2024,6/23/2024,BATCH-202407-1843,7/23/2024 1:57,,True,25e46428-4689-4952-9297-2d0da56433de
865764d8-559a-4932-976f-f31ea9feac58,7/24/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,93,11,82,6,17,32,81,0,2.71,79.99,7439.07,1,7/16/2024,6/24/2024,BATCH-202407-1843,7/24/2024 1:56,,True,23750e96-25bf-45f7-bc5a-82371ad67fe9
9ae4437d-35ec-403d-88e7-1990d7dbba63,7/25/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,93,29,64,0,37,61,109,16,1.86,79.99,7439.07,1,7/16/2024,7/11/2024,BATCH-202407-1843,7/25/2024 0:10,,True,a012d1b8-2f66-4ebe-9e79-850e0ff3c1de
e34375bc-03d1-49aa-8d54-78f78cce538a,7/26/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,93,20,73,0,28,39,74,0,1.57,79.99,7439.07,1,7/16/2024,7/19/2024,BATCH-202407-1843,7/26/2024 1:54,,True,a012d1b8-2f66-4ebe-9e79-850e0ff3c1de
58821ee3-8fce-488b-beb1-0d2fb9a835d1,7/27/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,93,7,86,0,27,45,59,0,1.57,79.99,7439.07,1,7/16/2024,7/20/2024,BATCH-202407-1843,7/27/2024 0:14,,True,23750e96-25bf-45f7-bc5a-82371ad67fe9
b619b511-c9d9-4dd8-b1ca-9969b51b023f,7/28/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,93,22,71,0,43,72,96,3,1.57,79.99,7439.07,1,7/16/2024,7/14/2024,BATCH-202407-1843,7/28/2024 1:02,,True,a012d1b8-2f66-4ebe-9e79-850e0ff3c1de
50b38cb9-8d7f-4a6f-afbb-5c12f425ca94,7/29/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,93,25,68,0,30,46,64,0,0.86,79.99,7439.07,1,7/16/2024,7/22/2024,BATCH-202407-1843,7/29/2024 2:00,,True,b26beecc-a5ff-43fc-bf1d-f263e866ae8d
bf21b4c5-12f4-44f0-93d4-1a7f2355b2f8,7/30/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,93,8,85,0,49,75,116,23,0.86,79.99,7439.07,1,7/16/2024,6/30/2024,BATCH-202407-1843,7/30/2024 1:18,,True,a012d1b8-2f66-4ebe-9e79-850e0ff3c1de
8fa06e88-1480-4a49-bcc6-ea17ef6f3510,7/31/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,93,30,63,0,33,56,78,0,0,79.99,7439.07,1,7/16/2024,7/1/2024,BATCH-202407-1843,7/31/2024 1:02,,True,f8835b5f-52d7-440c-8ba9-8d87645f7f61
692cb860-1353-454a-9704-3cf31b4241c6,8/1/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,93,31,62,0,46,61,73,0,0,79.99,7439.07,1,7/16/2024,7/18/2024,BATCH-202407-1843,8/1/2024 1:30,,True,f8835b5f-52d7-440c-8ba9-8d87645f7f61
1424d50d-545a-4897-9a2b-9049bffcc920,8/2/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,86,19,67,7,20,50,73,0,1,79.99,6879.14,1,7/16/2024,7/19/2024,BATCH-202407-1843,8/2/2024 0:16,Venta significativa registrada,True,25e46428-4689-4952-9297-2d0da56433de
93f22f11-d385-4298-855d-7b8f02b5eb23,8/3/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,86,13,73,0,19,29,58,0,1,79.99,6879.14,1,7/16/2024,7/27/2024,BATCH-202407-1843,8/3/2024 0:44,,True,b26beecc-a5ff-43fc-bf1d-f263e866ae8d
f925b032-38d9-4f56-ae4c-e16093248790,8/4/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,75,21,54,11,28,47,84,9,2.57,79.99,5999.25,1,7/16/2024,7/28/2024,BATCH-202407-1843,8/4/2024 0:12,Venta significativa registrada,True,a012d1b8-2f66-4ebe-9e79-850e0ff3c1de
8cd0dc32-7a70-4a38-9bca-96dd83050884,8/5/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,71,7,64,4,43,61,76,5,3.14,79.99,5679.29,1,7/16/2024,7/6/2024,BATCH-202407-1843,8/5/2024 1:13,,True,f8835b5f-52d7-440c-8ba9-8d87645f7f61
cc49b595-ecf4-49b5-880a-de0e4f16bcf9,8/6/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,71,0,71,0,23,50,81,10,3.14,79.99,5679.29,1,7/16/2024,7/30/2024,BATCH-202407-1843,8/6/2024 1:45,,True,23750e96-25bf-45f7-bc5a-82371ad67fe9
d1160bc7-ae23-4f52-ae72-7de7309382e9,8/7/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,70,9,61,1,49,70,104,34,3.29,79.99,5599.3,1,7/16/2024,7/24/2024,BATCH-202407-1843,8/7/2024 0:06,,True,f8835b5f-52d7-440c-8ba9-8d87645f7f61
684deb7a-213a-48ff-ad62-ae8af33cfe3e,8/8/2024,PROD-006,Webcam Logitech C920,WEB-LOG-011,PROV-002,ElectroSupply Corp,Warehouse C,C2,70,8,62,0,33,46,67,0,3.29,79.99,5599.3,1,7/16/2024,7/25/2024,BATCH-202407-1843,8/8/2024 0:17,,True,a012d1b8-2f66-4ebe-9e79-850e0ff3c1de
