product_id,created_at,category,quantity_available,quantity_on_hand,quantity_reserved,reorder_point,optimal_stock_level,average_daily_usage,stock_status,anio,mes,dia_semana,fin_de_semana
PROD-003,2025-09-30,0,80,111,31,18,24,5.43,1,2025,9,1,0
PROD-003,2025-10-01,0,108,110,2,25,50,5.57,1,2025,10,2,0
PROD-003,2025-10-02,0,85,108,23,47,75,5.14,1,2025,10,3,0
PROD-003,2025-10-03,0,88,106,18,31,57,4.71,1,2025,10,4,0
PROD-003,2025-10-04,0,78,103,25,37,68,4.43,1,2025,10,5,1
PROD-003,2025-10-05,0,77,103,26,23,51,3.14,1,2025,10,6,1
PROD-003,2025-10-06,0,94,102,8,33,68,2.57,1,2025,10,0,0
PROD-003,2025-10-07,0,71,99,28,42,65,1.71,1,2025,10,1,0
PROD-003,2025-10-08,0,73,96,23,35,41,2.0,1,2025,10,2,0
PROD-003,2025-10-09,0,74,94,20,40,55,2.0,1,2025,10,3,0
PROD-003,2025-10-10,0,78,89,11,29,57,2.43,1,2025,10,4,0
PROD-003,2025-10-11,0,80,82,2,29,36,3.0,1,2025,10,5,1
PROD-003,2025-10-12,0,60,81,21,24,47,3.14,1,2025,10,6,1
PROD-003,2025-10-13,0,66,79,13,16,30,3.29,1,2025,10,0,0
PROD-003,2025-10-14,0,58,74,16,22,28,3.57,1,2025,10,1,0
PROD-003,2025-10-15,0,57,71,14,18,29,3.57,1,2025,10,2,0
PROD-003,2025-10-16,0,63,71,8,19,37,3.29,1,2025,10,3,0
PROD-003,2025-10-17,0,47,68,21,38,63,3.0,1,2025,10,4,0
PROD-003,2025-10-18,0,67,68,1,38,75,2.0,1,2025,10,5,1
PROD-003,2025-10-19,0,55,56,1,21,58,3.57,1,2025,10,6,1
PROD-004,2024-07-01,2,10,15,5,19,29,0.0,4,2024,7,0,0
PROD-004,2024-07-02,2,12,15,3,38,54,0.0,3,2024,7,1,0
PROD-004,2024-07-03,2,12,15,3,28,45,0.0,3,2024,7,2,0
PROD-004,2024-07-04,2,12,15,3,45,78,0.0,3,2024,7,3,0
PROD-004,2024-07-05,2,11,14,3,32,71,0.25,3,2024,7,4,0
PROD-004,2024-07-06,2,13,14,1,39,67,0.2,3,2024,7,5,1
PROD-004,2024-07-07,2,12,14,2,18,58,0.17,4,2024,7,6,1
PROD-004,2024-07-08,2,11,12,1,42,63,0.43,3,2024,7,0,0
PROD-004,2024-07-09,2,12,12,0,28,63,0.43,4,2024,7,1,0
PROD-004,2024-07-10,2,10,12,2,28,37,0.43,4,2024,7,2,0
PROD-004,2024-07-11,2,10,12,2,35,51,0.43,3,2024,7,3,0
PROD-004,2024-07-12,2,11,12,1,22,53,0.29,4,2024,7,4,0
PROD-004,2024-07-13,2,9,12,3,34,46,0.29,3,2024,7,5,1
PROD-004,2024-07-14,2,10,12,2,28,68,0.29,4,2024,7,6,1
PROD-004,2024-07-15,2,9,12,3,44,51,0.0,3,2024,7,0,0
PROD-004,2024-07-16,2,12,12,0,17,36,0.0,4,2024,7,1,0
PROD-004,2024-07-17,2,11,12,1,20,37,0.0,4,2024,7,2,0
PROD-004,2024-07-18,2,10,12,2,25,39,0.0,3,2024,7,3,0
PROD-004,2024-07-19,2,9,12,3,34,58,0.0,3,2024,7,4,0
PROD-004,2024-07-20,2,11,12,1,23,36,0.0,3,2024,7,5,1
PROD-004,2024-07-21,2,11,12,1,31,61,0.0,3,2024,7,6,1
PROD-004,2024-07-22,2,10,12,2,24,29,0.0,4,2024,7,0,0
PROD-004,2024-07-23,2,12,12,0,41,69,0.0,3,2024,7,1,0
PROD-004,2024-07-24,2,10,12,2,22,30,0.0,4,2024,7,2,0
PROD-004,2024-07-25,2,9,12,3,41,78,0.0,3,2024,7,3,0
PROD-004,2024-07-26,2,12,12,0,32,37,0.0,3,2024,7,4,0
PROD-004,2024-07-27,2,8,12,4,30,42,0.0,3,2024,7,5,1
PROD-004,2024-07-28,2,10,12,2,32,70,0.0,3,2024,7,6,1
PROD-004,2024-07-29,2,12,12,0,34,56,0.0,3,2024,7,0,0
PROD-004,2024-07-30,2,8,12,4,32,70,0.0,3,2024,7,1,0
PROD-004,2024-07-31,2,12,12,0,24,29,0.0,4,2024,7,2,0
PROD-004,2024-08-01,2,8,12,4,24,48,0.0,3,2024,8,3,0
PROD-004,2024-08-02,2,12,12,0,10,23,0.0,1,2024,8,4,0
PROD-004,2024-08-03,2,10,12,2,38,63,0.0,3,2024,8,5,1
PROD-004,2024-08-04,2,12,12,0,33,53,0.0,3,2024,8,6,1
PROD-004,2024-08-05,2,11,12,1,39,74,0.0,3,2024,8,0,0
PROD-004,2024-08-06,2,12,12,0,35,53,0.0,3,2024,8,1,0
PROD-004,2024-08-07,2,8,12,4,24,41,0.0,3,2024,8,2,0
PROD-004,2024-08-08,2,12,12,0,26,61,0.0,4,2024,8,3,0
PROD-004,2024-08-09,2,12,12,0,33,68,0.0,3,2024,8,4,0
PROD-004,2024-08-10,2,10,12,2,17,52,0.0,4,2024,8,5,1
PROD-004,2024-08-11,2,9,12,3,29,47,0.0,4,2024,8,6,1
PROD-004,2024-08-12,2,10,12,2,24,35,0.0,4,2024,8,0,0
PROD-004,2024-08-13,2,12,12,0,32,48,0.0,3,2024,8,1,0
PROD-004,2024-08-14,2,8,12,4,27,56,0.0,3,2024,8,2,0
PROD-004,2024-08-15,2,8,12,4,45,85,0.0,3,2024,8,3,0
PROD-004,2024-08-16,2,10,12,2,30,69,0.0,3,2024,8,4,0
PROD-004,2024-08-17,2,12,12,0,20,29,0.0,4,2024,8,5,1
PROD-004,2024-08-18,2,11,12,1,27,41,0.0,4,2024,8,6,1
PROD-004,2024-08-19,2,11,12,1,44,57,0.0,3,2024,8,0,0
PROD-004,2024-08-20,2,8,12,4,36,73,0.0,3,2024,8,1,0
PROD-004,2024-08-21,2,9,12,3,20,34,0.0,4,2024,8,2,0
PROD-004,2024-08-22,2,11,12,1,40,49,0.0,3,2024,8,3,0
PROD-004,2024-08-23,2,8,12,4,20,55,0.0,3,2024,8,4,0
PROD-004,2024-08-24,2,11,12,1,22,59,0.0,3,2024,8,5,1
PROD-004,2024-08-25,2,10,12,2,33,42,0.0,3,2024,8,6,1
PROD-004,2024-08-26,2,12,12,0,45,60,0.0,3,2024,8,0,0
PROD-004,2024-08-27,2,11,12,1,50,70,0.0,3,2024,8,1,0
PROD-004,2024-08-28,2,8,12,4,23,54,0.0,4,2024,8,2,0
PROD-004,2024-08-29,2,10,12,2,25,53,0.0,3,2024,8,3,0
PROD-004,2024-08-30,2,9,10,1,39,58,0.29,3,2024,8,4,0
PROD-004,2024-08-31,2,7,10,3,47,68,0.29,3,2024,8,5,1
PROD-004,2024-09-01,2,6,8,2,25,56,0.57,3,2024,9,6,1
PROD-004,2024-09-02,2,8,8,0,23,31,0.57,4,2024,9,0,0
PROD-004,2024-09-03,2,6,8,2,39,71,0.57,3,2024,9,1,0
PROD-004,2024-09-04,2,8,8,0,40,47,0.57,3,2024,9,2,0
PROD-004,2024-09-05,2,5,6,1,28,53,0.86,3,2024,9,3,0
PROD-004,2024-09-06,2,6,6,0,25,55,0.57,3,2024,9,4,0
PROD-004,2024-09-07,2,4,4,0,22,28,0.86,3,2024,9,5,1
PROD-004,2024-09-08,2,4,4,0,27,44,0.57,3,2024,9,6,1
PROD-004,2024-09-09,2,3,4,1,26,54,0.57,3,2024,9,0,0
PROD-004,2024-09-10,2,3,4,1,27,57,0.57,3,2024,9,1,0
PROD-004,2024-09-11,2,4,4,0,19,52,0.57,3,2024,9,2,0
PROD-004,2024-09-12,2,3,4,1,30,49,0.29,3,2024,9,3,0
PROD-004,2024-09-13,2,2,2,0,25,38,0.57,3,2024,9,4,0
PROD-004,2024-09-14,2,2,2,0,27,62,0.29,3,2024,9,5,1
PROD-004,2024-09-15,2,6,6,0,22,59,0.86,3,2024,9,6,1
PROD-004,2024-09-16,2,5,6,1,19,50,0.86,3,2024,9,0,0
PROD-004,2024-09-17,2,6,6,0,15,30,0.86,4,2024,9,1,0
PROD-004,2024-09-18,2,4,6,2,33,53,0.86,3,2024,9,2,0
PROD-004,2024-09-19,2,6,6,0,22,60,0.86,3,2024,9,3,0
PROD-004,2024-09-20,2,4,6,2,39,62,0.57,3,2024,9,4,0
PROD-004,2024-09-21,2,5,6,1,21,57,0.57,3,2024,9,5,1
PROD-004,2024-09-22,2,5,6,1,29,38,0.0,3,2024,9,6,1
PROD-004,2024-09-23,2,4,6,2,35,67,0.0,3,2024,9,0,0
PROD-004,2024-09-24,2,4,6,2,33,39,0.0,3,2024,9,1,0
PROD-004,2024-09-25,2,5,6,1,22,53,0.0,3,2024,9,2,0
PROD-004,2024-09-26,2,5,6,1,24,33,0.0,4,2024,9,3,0
PROD-004,2024-09-27,2,6,6,0,28,68,0.0,3,2024,9,4,0
PROD-004,2024-09-28,2,4,6,2,35,45,0.0,3,2024,9,5,1
PROD-004,2024-09-29,2,4,6,2,49,63,0.0,3,2024,9,6,1
PROD-004,2024-09-30,2,6,6,0,43,50,0.0,3,2024,9,0,0
PROD-004,2024-10-01,2,5,6,1,25,53,0.0,3,2024,10,1,0
PROD-004,2024-10-02,2,6,6,0,44,66,0.0,3,2024,10,2,0
PROD-004,2024-10-03,2,5,6,1,24,54,0.0,3,2024,10,3,0
PROD-004,2024-10-04,2,6,6,0,24,46,0.0,3,2024,10,4,0
PROD-004,2024-10-05,2,6,6,0,29,63,0.0,3,2024,10,5,1
PROD-004,2024-10-06,2,5,6,1,17,43,0.0,4,2024,10,6,1
PROD-004,2024-10-07,2,5,5,0,28,52,0.14,3,2024,10,0,0
PROD-004,2024-10-08,2,4,5,1,34,73,0.14,3,2024,10,1,0
PROD-004,2024-10-09,2,5,5,0,13,38,0.14,4,2024,10,2,0
PROD-004,2024-10-10,2,4,5,1,41,65,0.14,3,2024,10,3,0
PROD-004,2024-10-11,2,5,5,0,35,70,0.14,3,2024,10,4,0
PROD-004,2024-10-12,2,4,5,1,17,54,0.14,4,2024,10,5,1
PROD-004,2024-10-13,2,5,5,0,20,56,0.14,3,2024,10,6,1
PROD-004,2024-10-14,2,5,5,0,22,51,0.0,3,2024,10,0,0
PROD-004,2024-10-15,2,4,5,1,17,57,0.0,3,2024,10,1,0
PROD-004,2024-10-16,2,4,5,1,32,45,0.0,3,2024,10,2,0
PROD-004,2024-10-17,2,5,5,0,37,72,0.0,3,2024,10,3,0
PROD-004,2024-10-18,2,4,5,1,23,49,0.0,3,2024,10,4,0
PROD-004,2024-10-19,2,2,2,0,12,22,0.43,3,2024,10,5,1
PROD-004,2024-10-20,2,2,2,0,39,75,0.43,3,2024,10,6,1
PROD-004,2024-10-21,2,2,2,0,38,64,0.43,3,2024,10,0,0
PROD-004,2024-10-22,2,2,2,0,22,61,0.43,3,2024,10,1,0
PROD-004,2024-10-23,2,2,2,0,36,74,0.43,3,2024,10,2,0
PROD-004,2024-10-24,2,11,14,3,32,41,2.14,3,2024,10,3,0
PROD-004,2024-10-25,2,11,14,3,30,51,2.14,3,2024,10,4,0
PROD-004,2024-10-26,2,11,14,3,33,55,1.71,3,2024,10,5,1
PROD-004,2024-10-27,2,11,14,3,47,69,1.71,3,2024,10,6,1
PROD-004,2024-10-28,2,14,14,0,26,49,1.71,3,2024,10,0,0
PROD-004,2024-10-29,2,11,14,3,44,81,1.71,3,2024,10,1,0
PROD-004,2024-10-30,2,14,14,0,38,57,1.71,3,2024,10,2,0
PROD-004,2024-10-31,2,9,12,3,23,48,0.29,3,2024,10,3,0
PROD-004,2024-11-01,2,12,12,0,45,70,0.29,3,2024,11,4,0
PROD-004,2024-11-02,2,10,12,2,22,42,0.29,3,2024,11,5,1
PROD-004,2024-11-03,2,8,12,4,15,32,0.29,4,2024,11,6,1
PROD-004,2024-11-04,2,9,12,3,27,54,0.29,3,2024,11,0,0
PROD-004,2024-11-05,2,8,12,4,34,58,0.29,3,2024,11,1,0
PROD-004,2024-11-06,2,9,12,3,24,41,0.29,3,2024,11,2,0
PROD-004,2024-11-07,2,9,11,2,34,60,0.14,3,2024,11,3,0
PROD-004,2024-11-08,2,8,11,3,31,69,0.14,4,2024,11,4,0
PROD-004,2024-11-09,2,9,11,2,25,56,0.14,3,2024,11,5,1
PROD-004,2024-11-10,2,11,11,0,30,52,0.14,3,2024,11,6,1
PROD-004,2024-11-11,2,11,11,0,20,41,0.14,3,2024,11,0,0
PROD-004,2024-11-12,2,10,11,1,23,55,0.14,4,2024,11,1,0
PROD-004,2024-11-13,2,11,11,0,29,46,0.14,3,2024,11,2,0
PROD-004,2024-11-14,2,9,11,2,43,56,0.0,3,2024,11,3,0
PROD-004,2024-11-15,2,10,11,1,18,41,0.0,4,2024,11,4,0
PROD-004,2024-11-16,2,9,11,2,39,56,0.0,3,2024,11,5,1
PROD-004,2024-11-17,2,11,11,0,31,59,0.0,3,2024,11,6,1
PROD-004,2024-11-18,2,11,11,0,29,68,0.0,3,2024,11,0,0
PROD-004,2024-11-19,2,11,11,0,34,74,0.0,3,2024,11,1,0
PROD-004,2024-11-20,2,9,11,2,24,49,0.0,4,2024,11,2,0
PROD-004,2024-11-21,2,8,11,3,22,40,0.0,4,2024,11,3,0
PROD-004,2024-11-22,2,10,11,1,40,74,0.0,3,2024,11,4,0
PROD-004,2024-11-23,2,9,11,2,20,58,0.0,4,2024,11,5,1
PROD-004,2024-11-24,2,11,11,0,43,59,0.0,3,2024,11,6,1
PROD-004,2024-11-25,2,8,11,3,44,56,0.0,3,2024,11,0,0
PROD-004,2024-11-26,2,4,6,2,19,42,0.71,3,2024,11,1,0
PROD-004,2024-11-27,2,4,6,2,27,47,0.71,3,2024,11,2,0
PROD-004,2024-11-28,2,4,4,0,20,38,1.0,3,2024,11,3,0
PROD-004,2024-11-29,2,11,15,4,27,53,2.57,4,2024,11,4,0
PROD-004,2024-11-30,2,13,15,2,24,40,2.57,3,2024,11,5,1
PROD-004,2024-12-01,2,10,15,5,21,57,2.57,4,2024,12,6,1
PROD-004,2024-12-02,2,10,15,5,28,56,2.57,4,2024,12,0,0
PROD-004,2024-12-03,2,15,15,0,28,48,1.86,3,2024,12,1,0
PROD-004,2024-12-04,2,14,15,1,49,79,1.86,3,2024,12,2,0
PROD-004,2024-12-05,2,15,15,0,29,64,1.57,4,2024,12,3,0
PROD-004,2024-12-06,2,12,15,3,40,62,0.0,3,2024,12,4,0
PROD-004,2024-12-07,2,14,15,1,17,51,0.0,4,2024,12,5,1
PROD-004,2024-12-08,2,14,15,1,15,54,0.0,1,2024,12,6,1
PROD-004,2024-12-09,2,10,15,5,11,37,0.0,1,2024,12,0,0
PROD-004,2024-12-10,2,13,15,2,45,59,0.0,3,2024,12,1,0
PROD-004,2024-12-11,2,15,15,0,13,34,0.0,1,2024,12,2,0
PROD-004,2024-12-12,2,10,15,5,39,48,0.0,3,2024,12,3,0
PROD-004,2024-12-13,2,14,15,1,41,62,0.0,3,2024,12,4,0
PROD-004,2024-12-14,2,12,15,3,29,41,0.0,4,2024,12,5,1
PROD-004,2024-12-15,2,5,5,0,35,64,1.43,3,2024,12,6,1
PROD-004,2024-12-16,2,5,5,0,21,61,1.43,3,2024,12,0,0
PROD-004,2024-12-17,2,5,5,0,25,55,1.43,3,2024,12,1,0
PROD-004,2024-12-18,2,4,5,1,42,47,1.43,3,2024,12,2,0
PROD-004,2024-12-19,2,5,5,0,31,40,1.43,3,2024,12,3,0
PROD-004,2024-12-20,2,5,5,0,31,48,1.43,3,2024,12,4,0
PROD-004,2024-12-21,2,4,5,1,38,59,1.43,3,2024,12,5,1
PROD-004,2024-12-22,2,5,5,0,26,62,0.0,3,2024,12,6,1
PROD-004,2024-12-23,2,0,0,0,35,69,0.71,2,2024,12,0,0
PROD-004,2024-12-24,2,0,0,0,40,80,0.71,2,2024,12,1,0
PROD-004,2024-12-25,2,0,0,0,13,35,0.71,2,2024,12,2,0
PROD-004,2024-12-26,2,0,0,0,35,72,0.71,2,2024,12,3,0
PROD-004,2024-12-27,2,0,0,0,18,49,0.71,2,2024,12,4,0
PROD-004,2024-12-28,2,0,0,0,21,38,0.71,2,2024,12,5,1
PROD-004,2024-12-29,2,0,0,0,38,60,0.71,2,2024,12,6,1
PROD-004,2024-12-30,2,0,0,0,29,37,0.0,2,2024,12,0,0
PROD-004,2024-12-31,2,0,0,0,28,60,0.0,2,2024,12,1,0
PROD-004,2025-01-01,2,0,0,0,43,79,0.0,2,2025,1,2,0
PROD-004,2025-01-02,2,0,0,0,26,37,0.0,2,2025,1,3,0
PROD-004,2025-01-03,2,0,0,0,27,62,0.0,2,2025,1,4,0
PROD-004,2025-01-04,2,0,0,0,17,49,0.0,2,2025,1,5,1
PROD-004,2025-01-05,2,0,0,0,47,76,0.0,2,2025,1,6,1
PROD-004,2025-01-06,2,0,0,0,27,52,0.0,2,2025,1,0,0
PROD-004,2025-01-07,2,0,0,0,19,31,0.0,2,2025,1,1,0
PROD-004,2025-01-08,2,3,4,1,30,43,0.57,3,2025,1,2,0
PROD-004,2025-01-09,2,4,4,0,37,53,0.57,3,2025,1,3,0
PROD-004,2025-01-10,2,3,4,1,34,46,0.57,3,2025,1,4,0
PROD-004,2025-01-11,2,3,4,1,17,45,0.57,3,2025,1,5,1
PROD-004,2025-01-12,2,15,18,3,16,24,2.57,1,2025,1,6,1
PROD-004,2025-01-13,2,14,16,2,12,19,2.86,1,2025,1,0,0
PROD-004,2025-01-14,2,15,16,1,32,41,2.86,3,2025,1,1,0
PROD-004,2025-01-15,2,13,16,3,20,42,2.29,4,2025,1,2,0
PROD-004,2025-01-16,2,14,16,2,22,33,2.29,3,2025,1,3,0
PROD-004,2025-01-17,2,12,16,4,29,69,2.29,4,2025,1,4,0
PROD-004,2025-01-18,2,16,16,0,44,83,2.29,3,2025,1,5,1
PROD-004,2025-01-19,2,11,16,5,38,60,0.29,3,2025,1,6,1
PROD-004,2025-01-20,2,11,16,5,21,34,0.0,4,2025,1,0,0
PROD-004,2025-01-21,2,13,16,3,28,39,0.0,3,2025,1,1,0
PROD-004,2025-01-22,2,16,16,0,17,49,0.0,4,2025,1,2,0
PROD-004,2025-01-23,2,11,16,5,43,61,0.0,3,2025,1,3,0
PROD-004,2025-01-24,2,13,16,3,31,38,0.0,3,2025,1,4,0
PROD-004,2025-01-25,2,15,16,1,35,43,0.0,3,2025,1,5,1
PROD-004,2025-01-26,2,11,16,5,45,50,0.0,3,2025,1,6,1
PROD-004,2025-01-27,2,11,16,5,26,38,0.0,4,2025,1,0,0
PROD-004,2025-01-28,2,15,16,1,27,53,0.0,3,2025,1,1,0
PROD-004,2025-01-29,2,16,16,0,27,49,0.0,4,2025,1,2,0
PROD-004,2025-01-30,2,11,16,5,46,69,0.0,3,2025,1,3,0
PROD-004,2025-01-31,2,16,16,0,31,63,0.0,3,2025,1,4,0
PROD-004,2025-02-01,2,16,16,0,37,57,0.0,3,2025,2,5,1
PROD-004,2025-02-02,2,15,16,1,12,31,0.0,1,2025,2,6,1
PROD-004,2025-02-03,2,13,16,3,27,46,0.0,3,2025,2,0,0
PROD-004,2025-02-04,2,15,15,0,24,46,0.14,4,2025,2,1,0
PROD-004,2025-02-05,2,14,15,1,30,70,0.14,3,2025,2,2,0
PROD-004,2025-02-06,2,11,15,4,18,45,0.14,4,2025,2,3,0
PROD-004,2025-02-07,2,13,15,2,26,46,0.14,4,2025,2,4,0
PROD-004,2025-02-08,2,14,15,1,21,35,0.14,4,2025,2,5,1
PROD-004,2025-02-09,2,10,15,5,19,25,0.14,4,2025,2,6,1
PROD-004,2025-02-10,2,13,15,2,18,58,0.14,4,2025,2,0,0
PROD-004,2025-02-11,2,10,15,5,29,54,0.0,4,2025,2,1,0
PROD-004,2025-02-12,2,10,15,5,32,51,0.0,3,2025,2,2,0
PROD-004,2025-02-13,2,10,15,5,28,43,0.0,3,2025,2,3,0
PROD-004,2025-02-14,2,12,15,3,19,48,0.0,4,2025,2,4,0
PROD-004,2025-02-15,2,13,15,2,34,52,0.0,3,2025,2,5,1
PROD-004,2025-02-16,2,11,15,4,20,59,0.0,4,2025,2,6,1
PROD-004,2025-02-17,2,13,15,2,46,52,0.0,3,2025,2,0,0
PROD-004,2025-02-18,2,13,15,2,42,57,0.0,3,2025,2,1,0
PROD-004,2025-02-19,2,11,15,4,20,30,0.0,4,2025,2,2,0
PROD-004,2025-02-20,2,13,15,2,16,38,0.0,4,2025,2,3,0
PROD-004,2025-02-21,2,15,15,0,30,66,0.0,4,2025,2,4,0
PROD-004,2025-02-22,2,15,15,0,22,34,0.0,4,2025,2,5,1
PROD-004,2025-02-23,2,12,15,3,38,49,0.0,3,2025,2,6,1
PROD-004,2025-02-24,2,14,15,1,23,43,0.0,4,2025,2,0,0
PROD-004,2025-02-25,2,15,15,0,17,48,0.0,4,2025,2,1,0
PROD-004,2025-02-26,2,11,15,4,34,53,0.0,3,2025,2,2,0
PROD-004,2025-02-27,2,12,15,3,42,62,0.0,3,2025,2,3,0
PROD-004,2025-02-28,2,13,14,1,28,62,0.14,3,2025,2,4,0
PROD-004,2025-03-01,2,13,14,1,20,35,0.14,4,2025,3,5,1
PROD-004,2025-03-02,2,10,14,4,44,60,0.14,3,2025,3,6,1
PROD-004,2025-03-03,2,14,14,0,36,55,0.14,3,2025,3,0,0
PROD-004,2025-03-04,2,11,14,3,40,62,0.14,3,2025,3,1,0
PROD-004,2025-03-05,2,11,14,3,43,54,0.14,3,2025,3,2,0
PROD-004,2025-03-06,2,14,14,0,24,29,0.14,4,2025,3,3,0
PROD-004,2025-03-07,2,14,14,0,16,36,0.0,4,2025,3,4,0
PROD-004,2025-03-08,2,13,14,1,24,48,0.0,3,2025,3,5,1
PROD-004,2025-03-09,2,14,14,0,20,52,0.0,4,2025,3,6,1
PROD-004,2025-03-10,2,11,14,3,29,58,0.0,3,2025,3,0,0
PROD-004,2025-03-11,2,13,14,1,42,75,0.0,3,2025,3,1,0
PROD-004,2025-03-12,2,14,14,0,32,50,0.0,4,2025,3,2,0
PROD-004,2025-03-13,2,14,14,0,32,51,0.0,3,2025,3,3,0
PROD-004,2025-03-14,2,13,14,1,18,29,0.0,4,2025,3,4,0
PROD-004,2025-03-15,2,11,14,3,30,40,0.0,3,2025,3,5,1
PROD-004,2025-03-16,2,10,14,4,39,70,0.0,3,2025,3,6,1
PROD-004,2025-03-17,2,12,14,2,24,57,0.0,4,2025,3,0,0
PROD-004,2025-03-18,2,11,14,3,26,59,0.0,4,2025,3,1,0
PROD-004,2025-03-19,2,13,14,1,48,62,0.0,3,2025,3,2,0
PROD-004,2025-03-20,2,11,14,3,15,44,0.0,4,2025,3,3,0
PROD-004,2025-03-21,2,10,14,4,13,42,0.0,1,2025,3,4,0
PROD-004,2025-03-22,2,14,14,0,24,30,0.0,4,2025,3,5,1
PROD-004,2025-03-23,2,10,14,4,27,66,0.0,4,2025,3,6,1
PROD-004,2025-03-24,2,13,14,1,32,54,0.0,3,2025,3,0,0
PROD-004,2025-03-25,2,13,14,1,22,40,0.0,3,2025,3,1,0
PROD-004,2025-03-26,2,12,14,2,42,78,0.0,3,2025,3,2,0
PROD-004,2025-03-27,2,14,14,0,22,54,0.0,4,2025,3,3,0
PROD-004,2025-03-28,2,11,11,0,31,69,0.43,3,2025,3,4,0
PROD-004,2025-03-29,2,10,11,1,45,71,0.43,3,2025,3,5,1
PROD-004,2025-03-30,2,9,11,2,37,62,0.43,3,2025,3,6,1
PROD-004,2025-03-31,2,9,11,2,27,33,0.43,4,2025,3,0,0
PROD-004,2025-04-01,2,10,11,1,36,72,0.43,3,2025,4,1,0
PROD-004,2025-04-02,2,9,11,2,45,82,0.43,3,2025,4,2,0
PROD-004,2025-04-03,2,8,11,3,43,72,0.43,3,2025,4,3,0
PROD-004,2025-04-04,2,10,11,1,28,61,0.0,3,2025,4,4,0
PROD-004,2025-04-05,2,11,11,0,20,38,0.0,4,2025,4,5,1
PROD-004,2025-04-06,2,5,6,1,44,72,0.71,3,2025,4,6,1
PROD-004,2025-04-07,2,5,6,1,44,58,0.71,3,2025,4,0,0
PROD-004,2025-04-08,2,6,6,0,17,26,0.71,3,2025,4,1,0
PROD-004,2025-04-09,2,5,6,1,32,61,0.71,3,2025,4,2,0
PROD-004,2025-04-10,2,4,6,2,39,54,0.71,3,2025,4,3,0
PROD-004,2025-04-11,2,6,6,0,48,78,0.71,3,2025,4,4,0
PROD-004,2025-04-12,2,6,6,0,32,50,0.71,3,2025,4,5,1
PROD-004,2025-04-13,2,5,5,0,41,59,0.14,3,2025,4,6,1
PROD-004,2025-04-14,2,5,5,0,35,60,0.14,3,2025,4,0,0
PROD-004,2025-04-15,2,4,5,1,44,71,0.14,3,2025,4,1,0
PROD-004,2025-04-16,2,4,5,1,44,74,0.14,3,2025,4,2,0
PROD-004,2025-04-17,2,5,5,0,23,45,0.14,3,2025,4,3,0
PROD-004,2025-04-18,2,4,5,1,41,61,0.14,3,2025,4,4,0
PROD-004,2025-04-19,2,5,5,0,20,43,0.14,3,2025,4,5,1
PROD-004,2025-04-20,2,4,4,0,41,60,0.14,3,2025,4,6,1
PROD-004,2025-04-21,2,11,15,4,24,53,1.71,4,2025,4,0,0
PROD-004,2025-04-22,2,11,15,4,34,69,1.71,3,2025,4,1,0
PROD-004,2025-04-23,2,13,15,2,32,38,1.71,3,2025,4,2,0
PROD-004,2025-04-24,2,11,15,4,47,67,1.71,3,2025,4,3,0
PROD-004,2025-04-25,2,14,15,1,49,58,1.71,3,2025,4,4,0
PROD-004,2025-04-26,2,14,15,1,30,63,1.71,3,2025,4,5,1
PROD-004,2025-04-27,2,11,15,4,22,28,1.57,3,2025,4,6,1
PROD-004,2025-04-28,2,13,15,2,35,64,0.0,3,2025,4,0,0
PROD-004,2025-04-29,2,14,14,0,23,50,0.14,4,2025,4,1,0
PROD-004,2025-04-30,2,14,14,0,44,72,0.14,3,2025,4,2,0
PROD-004,2025-05-01,2,14,14,0,30,59,0.14,3,2025,5,3,0
PROD-004,2025-05-02,2,9,12,3,24,30,0.43,3,2025,5,4,0
PROD-004,2025-05-03,2,8,12,4,33,69,0.43,3,2025,5,5,1
PROD-004,2025-05-04,2,8,12,4,45,77,0.43,3,2025,5,6,1
PROD-004,2025-05-05,2,12,12,0,18,51,0.43,4,2025,5,0,0
PROD-004,2025-05-06,2,8,12,4,30,62,0.29,4,2025,5,1,0
PROD-004,2025-05-07,2,11,12,1,31,41,0.29,3,2025,5,2,0
PROD-004,2025-05-08,2,10,12,2,16,48,0.29,4,2025,5,3,0
PROD-004,2025-05-09,2,10,12,2,14,35,0.0,4,2025,5,4,0
PROD-004,2025-05-10,2,12,12,0,32,59,0.0,3,2025,5,5,1
PROD-004,2025-05-11,2,11,12,1,29,48,0.0,3,2025,5,6,1
PROD-004,2025-05-12,2,12,12,0,28,50,0.0,3,2025,5,0,0
PROD-004,2025-05-13,2,11,12,1,31,59,0.0,3,2025,5,1,0
PROD-004,2025-05-14,2,12,12,0,34,55,0.0,3,2025,5,2,0
PROD-004,2025-05-15,2,9,12,3,35,70,0.0,3,2025,5,3,0
PROD-004,2025-05-16,2,12,12,0,38,53,0.0,3,2025,5,4,0
PROD-004,2025-05-17,2,8,12,4,32,47,0.0,3,2025,5,5,1
PROD-004,2025-05-18,2,12,12,0,35,54,0.0,3,2025,5,6,1
PROD-004,2025-05-19,2,9,12,3,36,74,0.0,3,2025,5,0,0
PROD-004,2025-05-20,2,8,12,4,36,74,0.0,3,2025,5,1,0
PROD-004,2025-05-21,2,12,12,0,21,38,0.0,4,2025,5,2,0
PROD-004,2025-05-22,2,11,12,1,25,32,0.0,4,2025,5,3,0
PROD-004,2025-05-23,2,12,12,0,46,75,0.0,3,2025,5,4,0
